Unnamed: 0,url,title,description,published,publisher,source,matched_pattern,week,relevance_score,matched_keywords,date,date_clean,title_translated,sentiment_score
100,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNVXMxVmw0U290dDFhX2UxQlVxV1hSMFZnRE05aVZJTFdOMTEtejh1NFRGTVlNYl9CU1p5SDdFTkgyenhWUUFvUGhKSzJWalJFYzY4bkFvT3F6VTdZWVBqdE45MlpQcm9RR0w4d1FzaHVuS1pyZUg0WkZHa2V6MEppeHB4ZndqcEtJNnNMUTFlVjV6Xy0yc3pMaG1qQmlkLVRJWVBhMXRXMU1LemdMNDhJRmw1QWlhQy1hbHVtUHlsSUlKQQ?oc=5&hl=en-US&gl=US&ceid=US:en,"François Ecalle, l’« influenceur » des finances publiques - Le Monde.fr","François Ecalle, l’« influenceur » des finances publiques  Le Monde.fr","Mon, 18 Mar 2024 07:00:00 GMT","{'href': 'https://www.lemonde.fr', 'title': 'Le Monde.fr'}",lemonde.fr,lemonde,2024-03-13,8,['finances publiques'],2024-03-18 07:00:00,2024-03-18,"François Ecalle, the ""influencer"" of public finances - Le Monde.fr",0.0
101,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNZDdOc29kRW1xbl9mNDJFRWZ1RlF3TmF1YnJlbmk0a3ZvVHRoQ1pQUVRTOXREM3lHYlhVdDNSaE1XeWRBa2RhUkh0ZjdVWW1zZFZOdkZJeWtTZmN6bVZVWmNRYUFlZjdRSXBONEVoRHNxT3I5bXo5d1Y0TjVMWjdGYXR1eWJSdHlRbGZOVmtnMXdPOUlaUkVDZWNpX20wMU9Qb3BhNkgyUE9ReEZLaGs0clpudzhxRzNKcmF2YTAxQ0pCTHl4Q01KWW8zRFViMXlQWU5ZVG9iRmlYQkNvdUcw?oc=5&hl=en-US&gl=US&ceid=US:en,Chômage: la France a-t-elle le système le plus généreux d'Europe comme l'affirme Bruno Le Maire? - BFM,Chômage: la France a-t-elle le système le plus généreux d'Europe comme l'affirme Bruno Le Maire?  BFM,"Tue, 19 Mar 2024 07:00:00 GMT","{'href': 'https://www.bfmtv.com', 'title': 'BFM'}",bfmtv.com,bfm,2024-03-13,4,['chômage'],2024-03-19 07:00:00,2024-03-19,Unemployment: Does France have the most generous system in Europe as stated by Bruno Le Maire? - BFM,0.0
102,https://news.google.com/rss/articles/CBMi6wFBVV95cUxPVGpwTDIzNFBXVU41b3JISGkxNDNkck9SNFluODdHblI0cFR6Z2EyYkwxM1puSUdOTHRpc2VyNmxaWGVGNTM4Qkd6NTlTZWJIT2Q5blItNEkzcUFqd3RBUlhiYjdfX1dCZkRSbDNsbFZTZG9wQlJZbjAwbFY0NUluaDcwYmpNT1RhdDRSd0tGOGFGTHhKdnpjNlA0dWJVbHlsUndHeHRlbmpIc0Z6U2VVY2RkR3FDWkdoWFp3UmtKQVdUeTh0LThvcjUxTjhVaERlcFJHM2JBRmZ4OXA1TnVMRHpyaUgyVkVoTkF3?oc=5&hl=en-US&gl=US&ceid=US:en,"Accusée de financer le «génocide» à Gaza sur une affiche, Valérie Pécresse souhaite porter plainte pour diffamation - Le Figaro","Accusée de financer le «génocide» à Gaza sur une affiche, Valérie Pécresse souhaite porter plainte pour diffamation  Le Figaro","Tue, 19 Mar 2024 07:00:00 GMT","{'href': 'https://www.lefigaro.fr', 'title': 'Le Figaro'}",lefigaro.fr,figaro,2024-03-13,4,['gaz'],2024-03-19 07:00:00,2024-03-19,"Accused of financing the ""genocide"" in Gaza on a poster, Valérie Pécresse wishes to file a complaint for defamation - Le Figaro",-0.588
103,https://news.google.com/rss/articles/CBMi_gFBVV95cUxPSkR5SDlnbkJyNmNWMmw3TjRqSmZSdGw1ZjNWOEdlelgtVG50VFMzX0hIbU1pX3BQYWwxa1BmNURUZDdKbW81N0JjdXh4SWs4S0xzMlJ3TDdWRkNpVXBiR0hJWUVMdldESXBsWlVLQlkxTkc4aEpwcHpyM1ZtQjJqMTJoOHJpbjBPdlJDWm5TTXMwR1JGZ0t2RnZNc3U0LXp3cWd1RHlFODNSajdneUV6UTYwc0VDTFAwZG1fVDVEVUxzNnhfZ1R0djBtdDhqZTA0UHg1OFFEYkRjWldubmlpOHFDN0tBdF8zY2JLMGk1VFgycDBYUU1nUW9Oc044Zw?oc=5&hl=en-US&gl=US&ceid=US:en,Emmanuel Macron fait du financement des PME par le marché une priorité - Les Echos,Emmanuel Macron fait du financement des PME par le marché une priorité  Les Echos,"Tue, 19 Mar 2024 07:00:00 GMT","{'href': 'https://www.lesechos.fr', 'title': 'Les Echos'}",lesechos.fr,echos,2024-03-13,4,['pme'],2024-03-19 07:00:00,2024-03-19,Emmanuel Macron makes financing SMEs through the market a priority - Les Echos,0.0
104,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPMUIwN2xTei1sMl9oYnhnZVBROG5pOHhsVk5qT3BDTVZITDNlaWxhME5QN3E1bzJQMktjZjlmeWprOTV4REc3QUpIelkwZXVTTmRodHZCMXpyLTIxM0d3LWZjdFhCcjBuQjVnUUt4a1h3NG45NFpYcllIc3VFTENpWDJjbVdsMUtVUzFNNUpqT2NkUW5sY1AxMHgxMjRQLVZ5VmVGX2NzQUFIRHBmWnNrWWVXQUlEZHJzZDJMVHlFNUg2ZS1jd3N3RUlZSHpyZlotUVoxc2xLOA?oc=5&hl=en-US&gl=US&ceid=US:en,Déficit de la France: pourquoi la situation n’est pas comparable avec la Grèce - RMC,Déficit de la France: pourquoi la situation n’est pas comparable avec la Grèce  RMC,"Fri, 22 Mar 2024 07:00:00 GMT","{'href': 'https://rmc.bfmtv.com', 'title': 'RMC'}",rmc.bfmtv.com,bfm,2024-03-21,8,['déficit'],2024-03-22 07:00:00,2024-03-22,Deficit of France: why the situation is not comparable with Greece - RMC,0.0
105,https://news.google.com/rss/articles/CBMi8wFBVV95cUxOVlBFRjdUWURiX3k5WDFvR25rM1o3MTdnbENQMU5VZFhEdWpRWkdoaGxXaWFQZGkyek5JUll2Y0I1TmRFcmtaRlJpUlRLR0RWZGJqbjAtcDBOZG5OQldBT0t4TW1HNHg3WHc4UzJCRkt1MFduNmZNb2JYVGJOMXN4RER2bEtfWmF1WnIwcnpzbTVZeXBISWJ1Q3k4bnFXOE9xa0pYLUZoWWZjVzYtUU42X0dPRF93RlJRWXk3bW1qODdsMFZzWHFHLWhiaDFuZTAyd1lmQ3Q4TnIzZFBWNF9Fdmp0VWJBUV85ZE5SZ09yU29oVHc?oc=5&hl=en-US&gl=US&ceid=US:en,"Yann Barthès, qui refuse d'inviter le RN dans ""Quotidien"", va être auditionné à l'Assemblée nationale - RMC","Yann Barthès, qui refuse d'inviter le RN dans ""Quotidien"", va être auditionné à l'Assemblée nationale  RMC","Fri, 22 Mar 2024 07:00:00 GMT","{'href': 'https://rmc.bfmtv.com', 'title': 'RMC'}",rmc.bfmtv.com,bfm,2024-03-21,4,['assemblée nationale'],2024-03-22 07:00:00,2024-03-22,"Yann Barthès, who refuses to invite the RN in ""Quotidien"", will be heard in the National Assembly - RMC",0.0
106,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOb085bWJvanI4bU1yUXBLcHFKNnhfSW81dm9OOXR0ZzRwT0xjWmk2aFNtbi1HQTU3SXVPeGhGRHpxWTJlSUZoRFVtbTJYel9BLXpMSUpGQ3d1TnZfblZhbXNRVUhoY0RJTEtENVFodHVuc05CSlg3Y3IzaG43OUVMamgzd2laeWNNX25tRlJvUGhZREU2Tng0Rzh0RHg5NjZSeWtCYm9pWEl5ZTlUZGhockVxUVR0a2VXelBwTVFqeHItRDgzTS05Ng?oc=5&hl=en-US&gl=US&ceid=US:en,Le gouvernement sabre 600 millions d'euros dans le budget de France travail - Les Echos,Le gouvernement sabre 600 millions d'euros dans le budget de France travail  Les Echos,"Mon, 25 Mar 2024 07:00:00 GMT","{'href': 'https://www.lesechos.fr', 'title': 'Les Echos'}",lesechos.fr,echos,2024-03-21,10,"['budget', 'gouvernement']",2024-03-25 07:00:00,2024-03-25,The government sabre 600 million euros in the budget of France travail - Les Echos,0.0
107,https://news.google.com/rss/articles/CBMipwFBVV95cUxNalpkX3Z0V2V6aV9BNEJaMGVseWkwTDN6a1VqTkxVZGIxQWFnNHUzbkZ0WjJNR1JNUGp4eWxLNlNJUHJ3OEZOM2J3d0VGdUFLbWlxYUYwLWR4U1F0YTh5YV81NndSeE80c1V6enFwVG5OVkVvWUppblNVakxxd0daTHpsNzhMLXJMcExxcVNLSEpMbVZrMTNTNFJhUGFHR1I0bE1FVEc3bw?oc=5&hl=en-US&gl=US&ceid=US:en,"Au Brésil, la croissance économique déjoue les pronostics - Les Echos","Au Brésil, la croissance économique déjoue les pronostics  Les Echos","Mon, 25 Mar 2024 07:00:00 GMT","{'href': 'https://www.lesechos.fr', 'title': 'Les Echos'}",lesechos.fr,echos,2024-03-21,4,['croissance'],2024-03-25 07:00:00,2024-03-25,"In Brazil, economic growth defeats prognosis - Les Echos",0.0
108,https://news.google.com/rss/articles/CBMi2AFBVV95cUxOUzh5eThhUEJJVnpETGFEcTdrd2NLQWozUjY1VkhiaFNzV0NoRlN3eVJTYWR0UEJfcy1KM1VNSUVUVkRkbmtnRkdzS1cteGZaVzMwQTE4bXUxTVZEYk5BTW5EdEo1RTlId3QwYkRFMjgzdno5Y0F5UFlXb0RNNnVRMHhZR3p2Rk1IOF90LThHM3IzamZsenIxQUFCbWMzV1V4WTVQeEVRc2tVS2RwS1JOdllKVlhZVDlHM0VockMxb2xjTFcxay1USEhaV2FTNlJtRENXeG9WaDk?oc=5&hl=en-US&gl=US&ceid=US:en,"Économie : le déficit public français pourrait atteindre les 5,6% du PIB - franceinfo","Économie : le déficit public français pourrait atteindre les 5,6% du PIB  franceinfo","Mon, 25 Mar 2024 07:00:00 GMT","{'href': 'https://www.franceinfo.fr', 'title': 'franceinfo'}",franceinfo.fr,franceinfo,2024-03-21,14,"['déficit', 'pib']",2024-03-25 07:00:00,2024-03-25,Economy: the French government deficit could reach 5.6% of GDP - franceinfo,0.0
109,https://news.google.com/rss/articles/CBMi9gFBVV95cUxNeUtkaGJOREZ5aTJJMGtaSmtVbGxJSElWUHB6UTFoMDVZOXBBNUowc1ljWXVocWs1ZVRBUkF1WFdGQWZsYXQtZ1IwYmIzV252S3ZFSlRUaXR5dVNPelppXzJZZ0Q0Mmd3YXBLZDBHTEV3azJBM2dtOG1NaDBjX3ZxdzR1WW15bG8tcjg4d0NpZDBGY0JmUWhGNGlyYzhsMXhxc1lFWU5US3R1Z2x1WnMyOGo5RmsyNUQ4ZGhncFNnMk4yMUVBMUVIOXJkQURicGctZnpnaDlWdHNpbXVzYXllRU9IVnBZcFp6SWowYkdQZXlpWFhFYVE?oc=5&hl=en-US&gl=US&ceid=US:en,"Armes, munitions: la stratégie du gouvernement pour faire de l'économie de guerre une réalité - BFM","Armes, munitions: la stratégie du gouvernement pour faire de l'économie de guerre une réalité  BFM","Tue, 26 Mar 2024 07:00:00 GMT","{'href': 'https://www.bfmtv.com', 'title': 'BFM'}",bfmtv.com,bfm,2024-03-21,4,['gouvernement'],2024-03-26 07:00:00,2024-03-26,"Weapons, ammunition: the government's strategy to make the war economy a reality - BFM",0.0
110,https://news.google.com/rss/articles/CBMi_gFBVV95cUxPQTFQSDU1QktENnB0a3B6b1pCX0VDUzBIdnNiNlZBMi15bUc0UGdpWlVJUWpXakx4ZldrN3FOaXpJMjJmNTRia2JweThFU2hwRS01RHR4Yzc1dWkzb0otOFQ3YmZLczc5cWFXQUh6SFFjX3RLNEhUeXctV2xDWGdfaExrbTMtN18wTldHMTZ3U3VXZ3Rtc2d5cGQ3Z2hERHZDVUJDTzNlR1Y1ek9mb3d1OHBsMmdRQ3A0YVp2VzJlRHQwTEs2X1dBeFV1TjFwLWlpbW9oZ2cxUTVyYkc0aV82bnVWWmtKRUpoWXhrNHd5RmlubVF1eGpOYVJPQVd2QQ?oc=5&hl=en-US&gl=US&ceid=US:en,TVA «sociale» : Bruno Le Maire veut augmenter les salaires… et vous faire payer la note au supermarché - Libération,TVA «sociale» : Bruno Le Maire veut augmenter les salaires… et vous faire payer la note au supermarché  Libération,"Tue, 26 Mar 2024 07:00:00 GMT","{'href': 'https://www.liberation.fr', 'title': 'Libération'}",liberation.fr,liberation,2024-03-21,4,['salaires'],2024-03-26 07:00:00,2024-03-26,"""Social"" VAT: Bruno Le Maire wants to raise salaries... and make you pay the bill at the supermarket - Libération",0.0
111,https://news.google.com/rss/articles/CBMi9gFBVV95cUxNMTVlVF9QN19TS213MU5OM3otUS1fLVBxREs1UWt1N0dQLTJjdVRmTGttTUh2OVdDZGprZHBLUUVxd0JVVlFKR3M5MHNMOUE4WEhkQW5mZDVMR2NsanVuX0MxdGdCakJXNmZUOEtVWHJSSVZRT243U0dMUS11SG9WWVZFbERSaG9FTG9rVnctUkJqRFdXbFo1bVB3UlRrS2dMdE1semwtRnJrQ1lUVVBCYVRuXy1jaTRjOXV2VUdXb29DVk03VjNYeFhVZ2tKR3lidURKUUlGbXFmVzFXME9tb2R1WkpDSmcxQ0NDNm9rQUxwLTlmV3c?oc=5&hl=en-US&gl=US&ceid=US:en,Le Japon assouplit davantage sa politique historique sur les restrictions d’exportations militaires - Le Monde.fr,Le Japon assouplit davantage sa politique historique sur les restrictions d’exportations militaires  Le Monde.fr,"Tue, 26 Mar 2024 07:00:00 GMT","{'href': 'https://www.lemonde.fr', 'title': 'Le Monde.fr'}",lemonde.fr,lemonde,2024-03-21,4,['exportations'],2024-03-26 07:00:00,2024-03-26,Japan further relaxes its historical policy on military export restrictions - Le Monde.fr,0.526
112,https://news.google.com/rss/articles/CBMi4gFBVV95cUxPV0gxQWFmbTc4Q0xWUWd0RzRWbVMwRmZBbk1QQkhGMXJkbmZjMmFVVms3ZWxwYkZPY2MxSTlicWtEQjMtbk5fYlVyVG90S21DbURqRDJlZ0JMeS1DNmpwN1hNemJQTEVncXljbTFfbGNmQUhBb1ZBMTduZXZpMTFDcVh0dUR2em12ZjBQRkxjVldNMEZjZVVuQUtNM2RBX0VYTUNFbU5HRFFqdDFzdkd3TGJXS2s1NjdvTDloXzRVU1BZSDMwN2xEcGNiOGJDU0pQREtBUl9SREdtbmdVTFhVdTRR?oc=5&hl=en-US&gl=US&ceid=US:en,"Déficit public : effacer la dette de la France envers la BCE, une proposition difficilement réalisable - franceinfo","Déficit public : effacer la dette de la France envers la BCE, une proposition difficilement réalisable  franceinfo","Tue, 26 Mar 2024 07:00:00 GMT","{'href': 'https://www.franceinfo.fr', 'title': 'franceinfo'}",franceinfo.fr,franceinfo,2024-03-21,24,"['bce', 'dette', 'déficit']",2024-03-26 07:00:00,2024-03-26,"Public deficit: removing France's debt to the ECB, a proposal that is difficult to achieve - franceinfo",0.0
113,https://news.google.com/rss/articles/CBMizwFBVV95cUxQV1Y0eFpyRVA0b3lmVVY0d1pPeG5TUThtMUNoT1hmRndqd3Z6Z3FSQ3BvNkMyNlY3VFRrNlJ4X01HOUlxRkZ1VTRneVROWmI3VnZic21rVlRJcUtCZVlVVFBPOXBuTFY2SkV0QnZoMWlhczU0N0o1Y0FXM2s4OTl3MkxGcWlac1ZPUTN2SWtiN2w3aEdGU0M4RzlhWjlHUVlGVXBDYm84UGwyS2hCNHhwS1RiMXc5SV8zM0x1blVyOThVNl9fOUF0XzRIUU4wQzQ?oc=5&hl=en-US&gl=US&ceid=US:en,Dette à 110 % du PIB : « On est très loin du chemin de la Grèce » - Le Parisien,Dette à 110 % du PIB : « On est très loin du chemin de la Grèce »  Le Parisien,"Tue, 26 Mar 2024 07:00:00 GMT","{'href': 'https://www.leparisien.fr', 'title': 'Le Parisien'}",leparisien.fr,parisien,2024-03-21,12,"['dette', 'pib']",2024-03-26 07:00:00,2024-03-26,"Debt to 110% of GDP: ""We are very far from the way to Greece"" - Le Parisien",0.0
114,https://news.google.com/rss/articles/CBMinAJBVV95cUxNSzZrQ3VQNlZJTmFWUS0waE9FM2YzUldaUllQenBoM3Nhb0hFTjFXc3Y1T2tLYnlPZ2lBd0U5QVRodjJuOE1oOG4wYVhaeUQwUGQ4bVNGcmRIQklwbkk5S1BmRk1IUGhUck9nMlBzTzBtZnhGNXNIWU54emZ5bUo5ZU51UzQyQWVvQjVFdHY0anh0Um9oc0hNclYwVjRLWGF4WUdYY3EzRzdHYkRHTkJmWUUyT3Q4dk1zN3lFZWY2TEltY3drRGp4cERZcy0zclppelZldnFFUE9LSnJsdVlNd1lZYVBIQTVlbGFXV1QxTnhUY0FjNzc2LTVjWXFIZjJSRHJ6UExXeEFGV2dWUWluX0RLZ09NMDY3dTlhVA?oc=5&hl=en-US&gl=US&ceid=US:en,"Déficit public : ""Il faut revoir complètement la politique économique et budgétaire de la France"", selon la vice-présidente PS de l'Assemblée - franceinfo","Déficit public : ""Il faut revoir complètement la politique économique et budgétaire de la France"", selon la vice-présidente PS de l'Assemblée  franceinfo","Tue, 26 Mar 2024 07:00:00 GMT","{'href': 'https://www.franceinfo.fr', 'title': 'franceinfo'}",franceinfo.fr,franceinfo,2024-03-21,8,['déficit'],2024-03-26 07:00:00,2024-03-26,"Public deficit: ""The economic and budgetary policy of France needs to be completely reviewed"", according to Vice-President PS of the Assembly - franceinfo",0.0
115,https://news.google.com/rss/articles/CBMigwJBVV95cUxPNXFfeFBJOGtOQlpBMHJEUzkxNEFCS3dYcFhSX1RmX1pIUU1ncTFUSHI4N1UxYzEtLXVwbHI3TUx2OEV6REh1SlRFNWV1ZVBiMzM1TE0zWVVMU00xTVhwQWx0Snc3dmZqS1JiWjc2bmVHS3ZQOGFneGtLS0VvZWJCZi1hbGFMZzBNdVJvcEs5UFhCNjFKSHprVjV5UjhheFBCelMyODM2RnFqYklZdFJzWVBrSnhSSXlqeG92YjNPMnI3RlVtSG5WbWJFNEFNY1Z1Z3dabDRtVG9IakZrd1dSYnVWZ192MjBSa3NSeDJhTnlyZVRUMDBZM2dlWUtVTTBmYkNZ?oc=5&hl=en-US&gl=US&ceid=US:en,"Déficit public : ""La France est loin d'être en faillite"", assure Éric Coquerel, président LFI de la Commission des finances - franceinfo","Déficit public : ""La France est loin d'être en faillite"", assure Éric Coquerel, président LFI de la Commission des finances  franceinfo","Tue, 26 Mar 2024 07:00:00 GMT","{'href': 'https://www.franceinfo.fr', 'title': 'franceinfo'}",franceinfo.fr,franceinfo,2024-03-21,8,['déficit'],2024-03-26 07:00:00,2024-03-26,"Public deficit: ""France is far from bankrupt"", says Éric Coquerel, President LFI of the Finance Committee - franceinfo",0.0
116,https://news.google.com/rss/articles/CBMigAJBVV95cUxNMkpKUDVleV8yTFdBMHZVamYxblc0Y2xXaGJEemVyWEU3RTNUSGE4OTF2dkpHWmJfYXFRYjl3RkZnTlFoMFZhYVZJSmNyT3BEUnN3RlRKdEVUYmo4UWk5QXhROXV2dzZJMDR2Tk92OHhkcEh3dldweHJvQnM5VFdJVllqT09pMVlObEtSanEySWRpLXIyMnEwQThNbS1Ib0ltMUhDc3hWSWM1ZFdCemZWTzlNXy12OWliQnRJSEVjWHF6dXA3TzJ1bERZUjlRLXRGUkZEUjlMdTBhYnhfZ1JSa1o1ZGRGNGRWOW9vRmlvODM4dFZRaHYwakUyWmtYTFRO?oc=5&hl=en-US&gl=US&ceid=US:en,Décarbonation : le « plan climat » de Bpifrance a financé 20 milliards d’euros d’investissements depuis 2020 - Le Monde.fr,Décarbonation : le « plan climat » de Bpifrance a financé 20 milliards d’euros d’investissements depuis 2020  Le Monde.fr,"Thu, 28 Mar 2024 07:00:00 GMT","{'href': 'https://www.lemonde.fr', 'title': 'Le Monde.fr'}",lemonde.fr,lemonde,2024-03-21,4,['investissement'],2024-03-28 07:00:00,2024-03-28,"Decarbonisation: Bpifrance's ""climate plan"" has financed 20 billion euros of investments since 2020 - Le Monde.fr",0.0
117,https://news.google.com/rss/articles/CBMi_gFBVV95cUxPUWlhYVNkdVVwNmswOVBTams1SWtTb3ZXaFNOOFFhdnE3MXEtcnJMVEJncTY2SHFBWF9HanMteGZySjFLTmROY01mVGhaM09MOEdzbzljdk15RjROUGh4aVJ5akxld3hySVk4N3RNOGplTTdzaW9JYjU4U3UzdU1RQW9OLXBTclNna211RTlKTXBZaHBSYjNjX29KQTE2UzMxb2Nta0ZhMm42bThDRTBMVjNvc2hCcEpQZ3lwZjdXU3pXc3l5VXVGblhWNlkyQjNpck02Z2Vqc05EM3ZXQUFReld3cmNXbUw2cHktS2dZVUVmeFVxMlh6eXJIcHNpQQ?oc=5&hl=en-US&gl=US&ceid=US:en,"La « France moche » des zones commerciales, un modèle « obsolète » pour le gouvernement, pas pour les usagers - Le Monde.fr","La « France moche » des zones commerciales, un modèle « obsolète » pour le gouvernement, pas pour les usagers  Le Monde.fr","Thu, 28 Mar 2024 07:00:00 GMT","{'href': 'https://www.lemonde.fr', 'title': 'Le Monde.fr'}",lemonde.fr,lemonde,2024-03-21,4,['gouvernement'],2024-03-28 07:00:00,2024-03-28,"The ""moche France"" of commercial zones, an ""obsolete"" model for the government, not for users - Le Monde.fr",0.0
118,https://news.google.com/rss/articles/CBMi2AFBVV95cUxOOGpwSms0OUZTdlJmTk5JcTliVnN4alZnQkU5NXBMM25oa2l2ckR5V2JLUVBhQ1BfanRIRGVDenM5aWt3ZnNoT3RldVRnM1o0Z09Sdmh1ZXNaSDYxYUtJalhtTGtLZTFoRlF4QnVLdkdGTXNBNnB5clFjR21lT0RvZHJ1U3gwU3Q0TUNRT0dOM2dDcDd6ZDJsZ2l0YV93VE9kdGJFN09YaV94QWRpZXRVbHpFRGVwMmRKME0zNmx6NjVYazNRRUhfZkRKb29EaVVWUW00TFBBM24?oc=5&hl=en-US&gl=US&ceid=US:en,"L’état des ponts en France très préoccupant, une partie « risque de se casser la figure » - Le Point","L’état des ponts en France très préoccupant, une partie « risque de se casser la figure »  Le Point","Thu, 28 Mar 2024 07:00:00 GMT","{'href': 'https://www.lepoint.fr', 'title': 'Le Point'}",lepoint.fr,lepoint,2024-03-21,4,['risque'],2024-03-28 07:00:00,2024-03-28,"The state of the bridges in France is very worrying, a part ""risks to break the figure"" - The Point",-0.5582
119,https://news.google.com/rss/articles/CBMikwFBVV95cUxOQUdnd1FyWHZjZmhKTWR6UHNTYXpFNGh4VFFScnQwbk1QT25temFFc2hnMFRfc1FFSnptZ0NjVXYtandzeTVucUtPUGdFdzN2WFQtTUJzSWVoM1IxS1NnazYwUEVQRl90aVdEcEF3bWFFb0tLLVl6LVhsZGJFRWpucXVMdXppZHBic3J1eklZcVRJeGc?oc=5&hl=en-US&gl=US&ceid=US:en,La Bulgarie s'enfonce dans la crise politique - Les Echos,La Bulgarie s'enfonce dans la crise politique  Les Echos,"Thu, 28 Mar 2024 07:00:00 GMT","{'href': 'https://www.lesechos.fr', 'title': 'Les Echos'}",lesechos.fr,echos,2024-03-21,4,['crise'],2024-03-28 07:00:00,2024-03-28,Bulgaria sinks into the political crisis - Les Echos,0.0
120,https://news.google.com/rss/articles/CBMigAJBVV95cUxQVnpUTXYwTy0zZkNySTBqakZpME95YkdPbEFCZ0x2STllbXBDTHNGUWhXbFVrZjlqTERNMEVicmZnMDJVcUVSREVKS0IxdzBLR20weEkwTUZ5OUo4eHJUc1FILTUzeEw3emVfenFTMXNrRHFUY1cyZ3QxY09KWVZPMzJzZkVaV0lnemR2RnlYUW52bTgzVzlVNGh2Y3BZd05LVThwYzkwcHhnYjVpQnp2NlN2Q0dCTTU4V0FIYWJQdDhhd3FqZXJnMW9Dem5VTWR2ZEUyVnpHWHA1X3NnQnNZVWo2aFowWGJEaGVJekdYTFN3bTlBVFVLRnJDRWZmTDRw?oc=5&hl=en-US&gl=US&ceid=US:en,La nomination de Rachida Dati au gouvernement provoque une scission au sein de la droite parisienne - Le Monde.fr,La nomination de Rachida Dati au gouvernement provoque une scission au sein de la droite parisienne  Le Monde.fr,"Thu, 28 Mar 2024 07:00:00 GMT","{'href': 'https://www.lemonde.fr', 'title': 'Le Monde.fr'}",lemonde.fr,lemonde,2024-03-21,4,['gouvernement'],2024-03-28 07:00:00,2024-03-28,The appointment of Rachida Dati to the government causes a split within the Parisian right - Le Monde.fr,-0.935
121,https://news.google.com/rss/articles/CBMisAFBVV95cUxQUHlHSV9QeWlYblhpTGxYRjdBM0dEX2ZXdXl3Qk1tZzEtTWJiV0FMdWpEbDlvQmM2TWx6OUhzZENmRGd2R0xHMDF3NHNQRkloSDVzaFpzQ3A1anR4UFQ0SmtmeExOWlZoWFdJM0RHZktRRkdObkkyVzFVcFRCNF9VSVhUWldqcFJGZ0R1cURkZkVhNTlhaUY2SVI5R1BUcEJPQmNrMEg4YlUwVmJBSEFrOQ?oc=5&hl=en-US&gl=US&ceid=US:en,La Turquie durcit sa politique économique pour endiguer l'inflation - Les Echos,La Turquie durcit sa politique économique pour endiguer l'inflation  Les Echos,"Thu, 28 Mar 2024 07:00:00 GMT","{'href': 'https://www.lesechos.fr', 'title': 'Les Echos'}",lesechos.fr,echos,2024-03-21,10,['inflation'],2024-03-28 07:00:00,2024-03-28,Turkey hardens its economic policy to stem inflation - Les Echos,0.5798
122,https://news.google.com/rss/articles/CBMivAFBVV95cUxQYUNON0o3S0YtQnlhYkd5QU1mZ0hnR3F4dzhkUUF0dnZRWmFuVi16dlRBcEc0WEhCY210Q3RsdVhPeWp3VDZqRnVRUDJ1WHZib2JUT243Vy1xa0w4cnBkNlpaX015ZzVrTE1kZF8wLTZhMFVobUg2ZHZvRWxZVUtpMzY4SXQyUmtqaS00VjlmQVR1Q0w0Y2ZIRUdPRUNlZEdsYm96THBxZFhPMkg5aGstME83N3EyYV9PLWN5UA?oc=5&hl=en-US&gl=US&ceid=US:en,"Décès de Daniel Kahneman, Prix Nobel d’économie 2002 - Le Monde.fr","Décès de Daniel Kahneman, Prix Nobel d’économie 2002  Le Monde.fr","Thu, 28 Mar 2024 07:00:00 GMT","{'href': 'https://www.lemonde.fr', 'title': 'Le Monde.fr'}",lemonde.fr,lemonde,2024-03-21,2,['prix'],2024-03-28 07:00:00,2024-03-28,"Death of Daniel Kahneman, Nobel Prize in Economics 2002 - Le Monde.fr",0.0
123,https://news.google.com/rss/articles/CBMixAFBVV95cUxQVG5TZEh1WHdCc3RuUmtPSlJGRFRuRWFxODdrUFBYZVFoUTBGMU9waEt0RkFldGdtRzdGaWVQc3hJd0NFcHhNSjI3YkhwUmIwbXhEZEdtSGJNeTEtQ29kdGxrTDg2U3lRU1VVaEhVOFgwWC1KUlh5aGQycVlXX3ZBRTBzQ3pHYXBqUDZuU3ZLTDhhN3d5WnBzOENVUTBtVnRjNEtiQWVqM2o3Mm8wdVVvUnRaa3U3RmphTE9GcmsxOUoyRG1W?oc=5&hl=en-US&gl=US&ceid=US:en,"Daniel Kahneman, prix Nobel d’économie, est mort à 90 ans - Libération","Daniel Kahneman, prix Nobel d’économie, est mort à 90 ans  Libération","Thu, 28 Mar 2024 07:00:00 GMT","{'href': 'https://www.liberation.fr', 'title': 'Libération'}",liberation.fr,liberation,2024-03-21,2,['prix'],2024-03-28 07:00:00,2024-03-28,"Daniel Kahneman, Nobel Prize laureate of economics, died at 90 - Liberation",0.0
